Column 0,Mes,Subagencia,SKU,Hectolitros,Hectolitros Standard Deviation
576774,5/3/18 0:00,10159,196,2.006088897,3.162405818
576775,5/3/18 0:00,10133,196,1.730041204,3.001851813
576776,5/3/18 0:00,10134,196,1.871562785,3.003498193
576777,5/3/18 0:00,10135,196,1.871562785,3.003498193
576778,5/3/18 0:00,10136,196,1.788590679,2.993693829
576779,5/3/18 0:00,10161,196,1.8419285,2.892584438
576780,5/3/18 0:00,10141,196,4.932752013,5.241072325
576781,5/3/18 0:00,10169,196,1.405796445,2.022921862
576782,5/3/18 0:00,10229,196,0.968888876,1.306703169
576783,5/3/18 0:00,10231,196,0.739835487,1.31241269
576784,5/3/18 0:00,10259,196,0.452038936,0.912847879
576785,5/3/18 0:00,10176,196,0.819299554,1.762157572
576786,5/3/18 0:00,10003,196,7.293235744,8.512788375
576787,5/3/18 0:00,10233,196,0.854689027,1.303102857
576788,5/3/18 0:00,10234,196,1.116592198,1.697564202
576789,5/3/18 0:00,10235,196,1.000060723,2.275502306
576790,5/3/18 0:00,10005,196,2.454393268,5.729016313
576791,5/3/18 0:00,10236,196,0.689344803,1.146421814
576792,5/3/18 0:00,10237,196,0.606794294,1.060205486
576793,5/3/18 0:00,10006,196,7.928764725,6.731105824
576794,5/3/18 0:00,10007,196,1.607114646,2.159477002
576795,5/3/18 0:00,10008,196,1.607114646,2.159477002
576796,5/3/18 0:00,10009,196,1.607114646,2.159477002
576797,5/3/18 0:00,10010,196,1.607114646,2.159477002
576798,5/3/18 0:00,10011,196,1.607114646,2.159477002
576799,5/3/18 0:00,10012,196,1.607114646,2.159477002
576800,5/3/18 0:00,10240,196,1.113554892,1.356036849
576801,5/3/18 0:00,10026,196,1.607114646,2.159477002
576802,5/3/18 0:00,10027,196,1.607114646,2.159477002
576803,5/3/18 0:00,10241,196,0.576169558,1.109676434
576804,5/3/18 0:00,10031,196,1.607114646,2.159477002
576805,5/3/18 0:00,10037,196,4.731043534,4.639788704
576806,5/3/18 0:00,10038,196,1.647548934,2.917064118
576807,5/3/18 0:00,10039,196,1.647548934,2.917064118
576808,5/3/18 0:00,10040,196,1.647548934,2.917064118
576809,5/3/18 0:00,10041,196,1.775861147,3.17836189
576810,5/3/18 0:00,10042,196,0.886910485,2.174802699
576811,5/3/18 0:00,10043,196,0.886910485,2.174802699
576812,5/3/18 0:00,10243,196,0.388790869,0.860022644
576813,5/3/18 0:00,10044,196,0.847689014,2.182532407
576814,5/3/18 0:00,10046,196,0.936149256,2.570981285
576815,5/3/18 0:00,10048,196,5.203093248,3.80352469
576816,5/3/18 0:00,10050,196,3.856831689,3.068853211
576817,5/3/18 0:00,10183,196,0.792721366,1.718943409
576818,5/3/18 0:00,10245,196,0.350170544,0.777719473
576819,5/3/18 0:00,10186,196,3.540541993,10.77480716
576820,5/3/18 0:00,10188,196,6.674946902,17.62034058
576821,5/3/18 0:00,10058,196,4.348367916,8.769732309
576822,5/3/18 0:00,10249,196,0.370806966,0.888308844
576823,5/3/18 0:00,10060,196,6.878362403,11.62595341
576824,5/3/18 0:00,10063,196,3.726474533,9.944455694
576825,5/3/18 0:00,10073,196,4.160365539,9.915026237
576826,5/3/18 0:00,10077,196,3.794421554,12.33431765
576827,5/3/18 0:00,10080,196,3.794421554,12.33431765
576828,5/3/18 0:00,10081,196,3.636804844,12.32614265
576829,5/3/18 0:00,10082,196,3.627921247,12.32861679
576830,5/3/18 0:00,10083,196,13.66241931,18.38933642
576831,5/3/18 0:00,10087,196,13.15544206,18.47911697
576832,5/3/18 0:00,10091,196,14.86623404,18.68626985
576833,5/3/18 0:00,10092,196,12.70207133,20.00126893
576834,5/3/18 0:00,10093,196,18.42892335,26.70316377
576835,5/3/18 0:00,10096,196,12.99333189,20.83997409
576836,5/3/18 0:00,10100,196,12.99333189,20.83997409
576837,5/3/18 0:00,10102,196,8.489847704,16.4926438
576838,5/3/18 0:00,10254,196,1.924639343,12.54933508
576839,5/3/18 0:00,10105,196,9.081646872,16.4014962
576840,5/3/18 0:00,10106,196,8.695569072,16.42531291
576841,5/3/18 0:00,10110,196,8.695569072,16.42531291
576842,5/3/18 0:00,10114,196,10.30394313,19.28967425
576843,5/3/18 0:00,10116,196,14.36643288,26.9045072
576844,5/3/18 0:00,10194,196,25.79215038,29.91703532
576845,5/3/18 0:00,10257,196,1.49933192,1.824997546
576846,5/3/18 0:00,10258,196,0.409344965,0.950710882
576847,5/3/18 0:00,10118,196,39.1842519,38.54550849
576848,5/3/18 0:00,10119,196,39.1842519,38.54550849
576849,5/3/18 0:00,10122,196,30.85285185,40.49832349
576850,5/3/18 0:00,10197,197,26.59218217,34.53615375
576851,5/3/18 0:00,10203,197,2.8633172,8.057941382
576852,5/3/18 0:00,10198,197,4.795266871,13.66662733
576853,5/3/18 0:00,10204,197,5.57001431,9.077798842
576854,5/3/18 0:00,10199,197,6.691645518,14.02606789
576855,5/3/18 0:00,10146,197,3.247492698,5.010305733
576856,5/3/18 0:00,10207,197,1.160571465,6.774359407
576857,5/3/18 0:00,10156,197,3.247492698,5.010305733
576858,5/3/18 0:00,10209,197,1.185659676,6.816318149
576859,5/3/18 0:00,10158,197,3.495962739,5.046126785
576860,5/3/18 0:00,10215,197,1.141628525,6.861050611
576861,5/3/18 0:00,10217,197,0.408837316,2.094467947
576862,5/3/18 0:00,10218,197,1.313050527,8.136231857
576863,5/3/18 0:00,10129,197,29.08460552,37.84075303
576864,5/3/18 0:00,10130,197,6.270387003,17.23133399
576865,5/3/18 0:00,10131,197,2.61821424,6.387012682
576866,5/3/18 0:00,10133,197,1.84443821,4.110741946
576867,5/3/18 0:00,10134,197,1.985959791,4.108005251
576868,5/3/18 0:00,10135,197,1.985959791,4.108005251
576869,5/3/18 0:00,10136,197,1.902987685,4.103156347
576870,5/3/18 0:00,10161,197,1.799871922,2.789561744
576871,5/3/18 0:00,10141,197,4.22644569,5.096084724
576872,5/3/18 0:00,10169,197,1.084150277,2.012762022
576873,5/3/18 0:00,10259,197,0.08697984,0.334854633
576874,5/3/18 0:00,10003,197,2.617209496,3.912022555
576875,5/3/18 0:00,10233,197,0.313053506,0.724540682
576876,5/3/18 0:00,10234,197,0.464457616,0.882227916
576877,5/3/18 0:00,10235,197,0.640834856,2.181465524
576878,5/3/18 0:00,10005,197,0.933050701,2.444696599
576879,5/3/18 0:00,10236,197,0.369935413,0.884604026
576880,5/3/18 0:00,10006,197,5.583582664,4.365766143
576881,5/3/18 0:00,10007,197,0.691936355,1.665090674
576882,5/3/18 0:00,10008,197,0.691936355,1.665090674
576883,5/3/18 0:00,10009,197,0.691936355,1.665090674
576884,5/3/18 0:00,10010,197,0.672803362,1.665339279
576885,5/3/18 0:00,10240,197,0.542200814,1.12653556
576886,5/3/18 0:00,10026,197,0.672803362,1.665339279
576887,5/3/18 0:00,10031,197,0.672803362,1.665339279
576888,5/3/18 0:00,10037,197,5.326089721,5.343375057
576889,5/3/18 0:00,10038,197,2.008966879,3.317167609
576890,5/3/18 0:00,10039,197,2.008966879,3.317167609
576891,5/3/18 0:00,10040,197,2.008966879,3.317167609
576892,5/3/18 0:00,10041,197,2.18414073,3.542003459
576893,5/3/18 0:00,10042,197,0.531932508,1.793400044
576894,5/3/18 0:00,10043,197,0.531932508,1.793400044
576895,5/3/18 0:00,10243,197,0.145286788,0.457167414
576896,5/3/18 0:00,10044,197,0.531932508,1.793400044
576897,5/3/18 0:00,10048,197,1.015714976,1.9931105
576898,5/3/18 0:00,10050,197,2.409617842,2.307039298
576899,5/3/18 0:00,10183,197,0.893337512,1.690482207
576900,5/3/18 0:00,10245,197,0.12993787,0.235326704
576901,5/3/18 0:00,10246,197,0.122966505,0.235169322
576902,5/3/18 0:00,10058,197,2.141715324,8.650689149
576903,5/3/18 0:00,10060,197,3.135575464,10.00635671
576904,5/3/18 0:00,10073,197,2.929320413,9.767921297
576905,5/3/18 0:00,10077,197,2.747973501,10.15016891
576906,5/3/18 0:00,10080,197,2.747973501,10.15016891
576907,5/3/18 0:00,10081,197,2.639226797,10.13930401
576908,5/3/18 0:00,10082,197,2.590426505,10.13943843
576909,5/3/18 0:00,10083,197,8.892723135,14.07135075
576910,5/3/18 0:00,10087,197,8.776217411,14.16412278
576911,5/3/18 0:00,10091,197,9.278314654,14.03489413
576912,5/3/18 0:00,10092,197,8.114353932,16.35354322
576913,5/3/18 0:00,10093,197,13.8254663,24.13561176
576914,5/3/18 0:00,10100,197,8.389874844,15.92885106
576915,5/3/18 0:00,10102,197,6.295698558,13.52354508
576916,5/3/18 0:00,10116,197,10.69397474,19.2437489
576917,5/3/18 0:00,10194,197,16.4916938,27.47563988
576918,5/3/18 0:00,10257,197,0.515168903,1.444727113
576919,5/3/18 0:00,10118,197,31.16106946,27.89588454
576920,5/3/18 0:00,10119,197,31.16106946,27.89588454
576921,5/3/18 0:00,10122,197,21.17362461,28.29780272
576922,5/3/18 0:00,10129,198,0.543784939,5.783356225
576923,5/3/18 0:00,10133,198,8.091092703,41.70525299
576924,5/3/18 0:00,10003,198,0.332684805,1.51177652
576925,5/3/18 0:00,10237,198,0.165562765,0.606140284
576926,5/3/18 0:00,10100,198,1.309169171,6.711863727
576927,5/3/18 0:00,10105,198,1.309169171,6.711863727
576928,5/3/18 0:00,10118,198,0.543784939,5.783356225
576929,5/3/18 0:00,10119,198,0.543784939,5.783356225
576930,5/3/18 0:00,10146,199,19.61382221,52.45895809
576931,5/3/18 0:00,10129,199,0.54371042,5.783362885
576932,5/3/18 0:00,10234,199,0.101915196,0.474191813
576933,5/3/18 0:00,10235,199,0.272854973,2.007546534
576934,5/3/18 0:00,10116,199,0.872176064,6.391870255
576935,5/3/18 0:00,10234,200,13.07885037,58.43092349
576936,5/3/18 0:00,10146,201,145.7986995,355.0075131
576937,5/3/18 0:00,10206,201,17.30517984,57.8819117
576938,5/3/18 0:00,10207,201,15.89631377,58.05519705
576939,5/3/18 0:00,10156,201,132.5932652,359.1524586
576940,5/3/18 0:00,10209,201,23.62118628,57.06865019
576941,5/3/18 0:00,10211,201,13.25024749,58.16279944
576942,5/3/18 0:00,10212,201,15.84731062,57.73047123
576943,5/3/18 0:00,10158,201,267.5082087,332.8747367
576944,5/3/18 0:00,10214,201,101.4172135,48.38424258
576945,5/3/18 0:00,10215,201,31.25172898,56.66820094
576946,5/3/18 0:00,10216,201,24.02664021,57.19324853
576947,5/3/18 0:00,10217,201,18.73037527,57.85114621
576948,5/3/18 0:00,10218,201,19.64412369,57.6673006
576949,5/3/18 0:00,10129,201,2025.589568,1000.178375
576950,5/3/18 0:00,10130,201,1577.656535,814.7026119
576951,5/3/18 0:00,10131,201,1520.728547,797.775028
576952,5/3/18 0:00,10159,201,230.5901592,337.9565158
576953,5/3/18 0:00,10133,201,371.0255072,677.2188321
576954,5/3/18 0:00,10134,201,357.1856749,459.2706582
576955,5/3/18 0:00,10135,201,413.5289864,449.2347754
576956,5/3/18 0:00,10136,201,186.6569661,345.6267272
576957,5/3/18 0:00,10161,201,564.6366989,294.1899641
576958,5/3/18 0:00,10141,201,191.9502172,344.444965
576959,5/3/18 0:00,10169,201,251.8475663,342.5906696
576960,5/3/18 0:00,10229,201,65.25954181,54.69670664
576961,5/3/18 0:00,10231,201,37.77331964,55.74254869
576962,5/3/18 0:00,10259,201,46.22564497,13.60558728
576963,5/3/18 0:00,10176,201,104.8490695,360.5573129
576964,5/3/18 0:00,10006,201,128.6777854,39.88925655
576965,5/3/18 0:00,10007,201,36.65805967,12.53309219
576966,5/3/18 0:00,10008,201,32.12274632,11.36127937
576967,5/3/18 0:00,10009,201,12.79607242,10.49698222
576968,5/3/18 0:00,10010,201,26.01948501,10.7543043
576969,5/3/18 0:00,10011,201,261.2738448,77.86463371
576970,5/3/18 0:00,10012,201,73.72732145,19.67878304
576971,5/3/18 0:00,10240,201,23.36262208,56.65291232
576972,5/3/18 0:00,10026,201,6.456527911,6.545946612
576973,5/3/18 0:00,10027,201,3.361209883,3.637603866
576974,5/3/18 0:00,10241,201,15.76331594,57.76405185
576975,5/3/18 0:00,10031,201,9.733634009,3.999592253
576976,5/3/18 0:00,10037,201,0,0.000200906
576977,5/3/18 0:00,10038,201,0.000570997,0.010511819
576978,5/3/18 0:00,10039,201,0.000570997,0.010511688
576979,5/3/18 0:00,10040,201,0.000570997,0.010511424
576980,5/3/18 0:00,10041,201,0.000570997,0.010511578
576981,5/3/18 0:00,10048,201,2369.753711,1204.063868
576982,5/3/18 0:00,10050,201,452.9194146,402.5787515
576983,5/3/18 0:00,10183,201,103.2798555,360.921256
576984,5/3/18 0:00,10245,201,16.30418565,57.63516749
576985,5/3/18 0:00,10246,201,12.62036267,58.3493163
576986,5/3/18 0:00,10186,201,103.2438826,360.9344874
576987,5/3/18 0:00,10188,201,105.9137789,360.4484123
576988,5/3/18 0:00,10189,201,229.7682714,383.4281131
576989,5/3/18 0:00,10058,201,89.06435042,269.5855949
576990,5/3/18 0:00,10059,201,88.33395406,269.8084837
576991,5/3/18 0:00,10249,201,11.61613549,58.37399047
576992,5/3/18 0:00,10060,201,1423.412684,683.6869161
576993,5/3/18 0:00,10063,201,116.524322,66.83319432
576994,5/3/18 0:00,10073,201,212.3309827,69.52421045
576995,5/3/18 0:00,10077,201,204.8819541,69.79183941
576996,5/3/18 0:00,10080,201,17.45423888,33.46984182
576997,5/3/18 0:00,10081,201,24.37141849,32.96262083
576998,5/3/18 0:00,10082,201,11.43285188,33.63808769
576999,5/3/18 0:00,10083,201,1866.925182,681.0494963
577000,5/3/18 0:00,10087,201,1132.282049,774.4169977
577001,5/3/18 0:00,10091,201,4393.493475,1319.708817
577002,5/3/18 0:00,10092,201,2266.161368,1347.217677
577003,5/3/18 0:00,10093,201,2456.304056,1384.862074
577004,5/3/18 0:00,10096,201,1058.3816,1312.223914
577005,5/3/18 0:00,10100,201,3045.851613,1473.725316
577006,5/3/18 0:00,10102,201,335.4563173,290.0577438
577007,5/3/18 0:00,10254,201,376.6040105,209.9255092
577008,5/3/18 0:00,10105,201,558.1542027,341.8938632
577009,5/3/18 0:00,10106,201,426.63413,291.1884294
577010,5/3/18 0:00,10110,201,426.63413,291.1884294
577011,5/3/18 0:00,10114,201,167.6331336,292.313701
577012,5/3/18 0:00,10116,201,1590.992058,981.9791256
577013,5/3/18 0:00,10194,201,1219.612867,384.0372226
577014,5/3/18 0:00,10257,201,3.776037016,1.51730265
577015,5/3/18 0:00,10258,201,0.769366042,0.983790353
577016,5/3/18 0:00,10118,201,3825.512332,1252.300741
577017,5/3/18 0:00,10119,201,2820.281338,976.2082135
577018,5/3/18 0:00,10122,201,918.0091214,815.287902
577019,5/3/18 0:00,10129,202,0.095103152,0.245037646
577020,5/3/18 0:00,10130,202,0.022782788,0.108361668
577021,5/3/18 0:00,10118,202,11.8862656,71.17148202
577022,5/3/18 0:00,10119,202,11.88795182,71.17120206
577023,5/3/18 0:00,10197,203,5.742641315,22.51040811
577024,5/3/18 0:00,10199,203,1.990519588,4.787864601
577025,5/3/18 0:00,10146,203,19.24953169,15.85542757
577026,5/3/18 0:00,10206,203,2.678695326,5.070063383
577027,5/3/18 0:00,10207,203,2.517705099,4.941602735
577028,5/3/18 0:00,10156,203,9.007256076,16.79965959
577029,5/3/18 0:00,10209,203,4.073414744,4.917505965
577030,5/3/18 0:00,10211,203,3.161878297,4.907409053
577031,5/3/18 0:00,10212,203,5.627390128,6.516593531
577032,5/3/18 0:00,10158,203,61.27512438,27.78365986
577033,5/3/18 0:00,10214,203,8.990361924,6.773355171
577034,5/3/18 0:00,10215,203,8.278821389,7.453385874
577035,5/3/18 0:00,10216,203,6.20639426,5.825636664
577036,5/3/18 0:00,10217,203,5.965451286,5.867037596
577037,5/3/18 0:00,10218,203,5.772268633,5.279860554
577038,5/3/18 0:00,10129,203,2812.352801,895.8164918
577039,5/3/18 0:00,10130,203,1598.468884,488.6059528
577040,5/3/18 0:00,10131,203,1624.579075,468.4335714
577041,5/3/18 0:00,10159,203,69.16990667,27.51509175
577042,5/3/18 0:00,10133,203,27.51449322,14.65744049
577043,5/3/18 0:00,10134,203,49.53650354,24.52392421
577044,5/3/18 0:00,10135,203,45.40476246,22.15440607
577045,5/3/18 0:00,10136,203,47.46077504,20.8683336
577046,5/3/18 0:00,10161,203,255.9170021,107.007756
577047,5/3/18 0:00,10141,203,45.39915623,20.33590008
577048,5/3/18 0:00,10169,203,21.96217802,14.57090814
577049,5/3/18 0:00,10229,203,13.93549281,10.23109627
577050,5/3/18 0:00,10231,203,2.840443982,4.411998094
577051,5/3/18 0:00,10259,203,21.34379045,9.442099456
577052,5/3/18 0:00,10176,203,5.96107222,6.637011586
577053,5/3/18 0:00,10006,203,110.0105937,29.80157409
577054,5/3/18 0:00,10007,203,21.27481498,15.20710227
577055,5/3/18 0:00,10008,203,22.91169218,15.36584398
577056,5/3/18 0:00,10009,203,19.53889959,15.38194653
577057,5/3/18 0:00,10010,203,21.30827715,16.0520715
577058,5/3/18 0:00,10011,203,56.19421481,38.97632984
577059,5/3/18 0:00,10012,203,3.753796936,6.503622801
577060,5/3/18 0:00,10240,203,5.64660931,4.696791376
577061,5/3/18 0:00,10026,203,7.468104875,7.142414741
577062,5/3/18 0:00,10027,203,6.05226877,6.781899146
577063,5/3/18 0:00,10241,203,6.336149233,4.921800407
577064,5/3/18 0:00,10031,203,6.33660908,6.881419906
577065,5/3/18 0:00,10037,203,5.206182939,6.879513863
577066,5/3/18 0:00,10040,203,5.411699076,7.332950491
577067,5/3/18 0:00,10041,203,8.734580365,9.771231136
577068,5/3/18 0:00,10042,203,0.949199795,3.92807452
577069,5/3/18 0:00,10043,203,0.949199795,3.92807452
577070,5/3/18 0:00,10243,203,1.804714039,4.378615077
577071,5/3/18 0:00,10044,203,54.57294714,150.960333
577072,5/3/18 0:00,10048,203,338.8327791,183.3208947
577073,5/3/18 0:00,10050,203,431.5462253,246.590147
577074,5/3/18 0:00,10183,203,13.24662005,10.68467019
577075,5/3/18 0:00,10245,203,6.246090693,4.794023439
577076,5/3/18 0:00,10246,203,3.448319971,4.429361332
577077,5/3/18 0:00,10186,203,6.338032658,7.795178338
577078,5/3/18 0:00,10188,203,5.456752012,7.625183661
577079,5/3/18 0:00,10189,203,4.029678995,5.211652535
577080,5/3/18 0:00,10058,203,47.65403344,136.6276868
577081,5/3/18 0:00,10059,203,47.35974001,136.7076096
577082,5/3/18 0:00,10249,203,1.85659304,4.290252953
577083,5/3/18 0:00,10060,203,298.6573365,187.8426312
577084,5/3/18 0:00,10063,203,22.26224664,13.0815399
577085,5/3/18 0:00,10073,203,21.04591554,13.15300157
577086,5/3/18 0:00,10077,203,11.50728689,11.36025013
577087,5/3/18 0:00,10080,203,9.279220132,10.14036414
577088,5/3/18 0:00,10081,203,9.217391841,9.848247697
577089,5/3/18 0:00,10082,203,6.739394458,9.489863336
577090,5/3/18 0:00,10083,203,896.7882692,262.6442353
577091,5/3/18 0:00,10087,203,236.306826,191.0470708
577092,5/3/18 0:00,10091,203,413.5618053,264.9824549
577093,5/3/18 0:00,10092,203,276.2997041,240.6813245
577094,5/3/18 0:00,10093,203,1122.64542,449.1261743
577095,5/3/18 0:00,10096,203,81.02339312,204.9534818
577096,5/3/18 0:00,10100,203,297.9984943,248.2683225
577097,5/3/18 0:00,10102,203,55.18874559,94.36764216
577098,5/3/18 0:00,10254,203,34.27218337,72.07107509
577099,5/3/18 0:00,10105,203,65.59054364,93.33054582
577100,5/3/18 0:00,10106,203,57.96782869,76.14247625
577101,5/3/18 0:00,10110,203,50.38599857,76.32693706
577102,5/3/18 0:00,10114,203,37.0087958,78.43168746
577103,5/3/18 0:00,10116,203,59.42384825,96.43172136
577104,5/3/18 0:00,10194,203,29.83436328,14.19150445
577105,5/3/18 0:00,10257,203,0.001969789,0.034642153
577106,5/3/18 0:00,10258,203,0.001969789,0.034642152
577107,5/3/18 0:00,10118,203,373.4093476,208.4070501
577108,5/3/18 0:00,10119,203,310.8266554,210.8399659
577109,5/3/18 0:00,10122,203,150.5554335,158.1125513
577110,5/3/18 0:00,10007,204,0.00432604,0.162909617
577111,5/3/18 0:00,10197,205,0.043296439,0.685960594
577112,5/3/18 0:00,10203,205,0.000716073,0.014675308
577113,5/3/18 0:00,10198,205,0.000716073,0.014675289
577114,5/3/18 0:00,10204,205,0.000716073,0.014675307
577115,5/3/18 0:00,10199,205,0.000716073,0.014675278
577116,5/3/18 0:00,10146,205,0.058417782,0.39026846
577117,5/3/18 0:00,10206,205,0.000716073,0.014675408
577118,5/3/18 0:00,10207,205,0.000716073,0.014675428
577119,5/3/18 0:00,10156,205,0.058417782,0.390268461
577120,5/3/18 0:00,10209,205,0.000257526,0.008226641
577121,5/3/18 0:00,10211,205,0.000257526,0.008226641
577122,5/3/18 0:00,10212,205,0.000257526,0.008226641
577123,5/3/18 0:00,10158,205,0.058417782,0.390268461
577124,5/3/18 0:00,10214,205,0.000257526,0.008226647
577125,5/3/18 0:00,10215,205,0.000257526,0.008226641
577126,5/3/18 0:00,10216,205,0.000257526,0.008226641
577127,5/3/18 0:00,10217,205,0.000257526,0.008226658
577128,5/3/18 0:00,10218,205,0.000257526,0.008226688
577129,5/3/18 0:00,10129,205,0.255273956,0.840859335
577130,5/3/18 0:00,10130,205,0.063224635,0.396305947
577131,5/3/18 0:00,10131,205,0.063224635,0.396305954
577132,5/3/18 0:00,10159,205,0.058417782,0.390268461
577133,5/3/18 0:00,10133,205,0.062974604,0.396324922
577134,5/3/18 0:00,10134,205,0.062974604,0.396324922
577135,5/3/18 0:00,10135,205,0.058417782,0.390268472
577136,5/3/18 0:00,10136,205,0.059283275,0.390200924
577137,5/3/18 0:00,10161,205,0.058417782,0.390268461
577138,5/3/18 0:00,10141,205,0.058417782,0.390268466
577139,5/3/18 0:00,10169,205,0.051394173,0.371498684
577140,5/3/18 0:00,10229,205,0.000257526,0.008226928
577141,5/3/18 0:00,10231,205,0.003472077,0.026914907
577142,5/3/18 0:00,10259,205,0.004630834,0.047967419
577143,5/3/18 0:00,10176,205,0.022439289,0.232468573
577144,5/3/18 0:00,10003,205,0.003847257,0.162542395
577145,5/3/18 0:00,10233,205,0.003199136,0.050579125
577146,5/3/18 0:00,10234,205,0.000257526,0.008226683
577147,5/3/18 0:00,10235,205,0.026283001,0.345027093
577148,5/3/18 0:00,10005,205,0.003847257,0.162542395
577149,5/3/18 0:00,10236,205,0.065186489,0.479672685
577150,5/3/18 0:00,10237,205,0.033373691,0.248814269
577151,5/3/18 0:00,10006,205,0.003847257,0.162542395
577152,5/3/18 0:00,10007,205,0.00432604,0.162909617
577153,5/3/18 0:00,10008,205,0.007752607,0.166639604
577154,5/3/18 0:00,10009,205,0.007752607,0.166639604
577155,5/3/18 0:00,10010,205,0.004444476,0.162937119
577156,5/3/18 0:00,10011,205,0.003965693,0.162570306
577157,5/3/18 0:00,10012,205,0.003965693,0.162570306
577158,5/3/18 0:00,10240,205,0.513285529,2.417595253
577159,5/3/18 0:00,10026,205,0.003965693,0.162570306
577160,5/3/18 0:00,10027,205,0.003965693,0.162570306
577161,5/3/18 0:00,10241,205,0.000257526,0.008227126
577162,5/3/18 0:00,10031,205,0.003965693,0.162570297
577163,5/3/18 0:00,10037,205,0.003965693,0.162570319
577164,5/3/18 0:00,10038,205,0.003965693,0.1625703
577165,5/3/18 0:00,10039,205,0.003965693,0.1625703
577166,5/3/18 0:00,10040,205,0.003965693,0.162570296
577167,5/3/18 0:00,10041,205,0.003965693,0.162570296
577168,5/3/18 0:00,10042,205,0.003965693,0.162570296
577169,5/3/18 0:00,10043,205,0.003965693,0.162570296
577170,5/3/18 0:00,10243,205,0.000257526,0.008226956
577171,5/3/18 0:00,10044,205,0.003965693,0.162570296
577172,5/3/18 0:00,10046,205,0.003965693,0.162570296
577173,5/3/18 0:00,10048,205,0.005779852,0.16342149
577174,5/3/18 0:00,10050,205,0.026257422,0.267725485
577175,5/3/18 0:00,10183,205,0.015433708,0.189729919
577176,5/3/18 0:00,10245,205,0.000257526,0.008226626
577177,5/3/18 0:00,10246,205,0.081198601,0.64919377
577178,5/3/18 0:00,10186,205,0.015433708,0.189729919
577179,5/3/18 0:00,10188,205,0.015433708,0.189729919
577180,5/3/18 0:00,10189,205,0.015433708,0.189729919
577181,5/3/18 0:00,10058,205,0.003979626,0.162555231
577182,5/3/18 0:00,10059,205,0.005479815,0.163531021
577183,5/3/18 0:00,10249,205,0.081431389,0.64917169
577184,5/3/18 0:00,10060,205,0.044410093,0.415759498
577185,5/3/18 0:00,10063,205,0.081555749,0.561690749
577186,5/3/18 0:00,10073,205,0.359414477,1.467263468
577187,5/3/18 0:00,10077,205,0.247836965,0.815631163
577188,5/3/18 0:00,10080,205,0.247836965,0.815631163
577189,5/3/18 0:00,10081,205,0.309685634,0.90113707
577190,5/3/18 0:00,10082,205,0.326241283,0.899616102
577191,5/3/18 0:00,10083,205,0.348759843,0.906501178
577192,5/3/18 0:00,10087,205,0.383764235,0.925937512
577193,5/3/18 0:00,10091,205,0.378138529,0.927379338
577194,5/3/18 0:00,10092,205,0.381335554,0.928813781
577195,5/3/18 0:00,10093,205,0.796577462,1.160203842
577196,5/3/18 0:00,10096,205,0.165108066,0.691911631
577197,5/3/18 0:00,10100,205,0.130272014,0.638405901
577198,5/3/18 0:00,10102,205,0.13042901,0.638388285
577199,5/3/18 0:00,10254,205,10.63399837,73.96623993
577200,5/3/18 0:00,10105,205,0.13042901,0.638388285
577201,5/3/18 0:00,10106,205,0.13042901,0.638388285
577202,5/3/18 0:00,10110,205,0.131223228,0.638300844
577203,5/3/18 0:00,10114,205,0.151012993,0.682183795
577204,5/3/18 0:00,10116,205,0.31009378,1.014307654
577205,5/3/18 0:00,10194,205,0.015433708,0.189729934
577206,5/3/18 0:00,10257,205,0.000257526,0.008226906
577207,5/3/18 0:00,10258,205,0.000257526,0.008226898
577208,5/3/18 0:00,10118,205,1.190619177,1.683156602
577209,5/3/18 0:00,10119,205,0.867703659,1.456865637
577210,5/3/18 0:00,10122,205,0.691638337,1.287425975
577211,5/3/18 0:00,10197,206,0.001401454,0.025782578
577212,5/3/18 0:00,10203,206,0.001107996,0.025915091
577213,5/3/18 0:00,10198,206,0.00152823,0.027543371
577214,5/3/18 0:00,10204,206,0.001107996,0.02591508
577215,5/3/18 0:00,10199,206,0.00152823,0.027543347
577216,5/3/18 0:00,10146,206,0.003439496,0.032509474
577217,5/3/18 0:00,10206,206,0.001107996,0.025915165
577218,5/3/18 0:00,10207,206,0.001107996,0.025915168
577219,5/3/18 0:00,10156,206,0.003439496,0.032509488
577220,5/3/18 0:00,10209,206,0.000649449,0.022896829
577221,5/3/18 0:00,10211,206,0.000649449,0.022896829
577222,5/3/18 0:00,10212,206,0.000649449,0.022896829
577223,5/3/18 0:00,10158,206,0.003439496,0.032509488
577224,5/3/18 0:00,10214,206,0.000649449,0.022896832
577225,5/3/18 0:00,10215,206,0.000649449,0.022896822
577226,5/3/18 0:00,10216,206,0.000649449,0.022896822
577227,5/3/18 0:00,10217,206,0.000649449,0.022896828
577228,5/3/18 0:00,10218,206,0.000649449,0.022896839
577229,5/3/18 0:00,10129,206,0.067456161,0.132603263
577230,5/3/18 0:00,10130,206,0.013830682,0.061667861
577231,5/3/18 0:00,10131,206,0.006258776,0.038100519
577232,5/3/18 0:00,10159,206,0.002939433,0.032249822
577233,5/3/18 0:00,10133,206,0.006258776,0.038100451
577234,5/3/18 0:00,10134,206,0.005189892,0.035545979
577235,5/3/18 0:00,10135,206,0.00449048,0.033629891
577236,5/3/18 0:00,10136,206,0.005355973,0.034228694
577237,5/3/18 0:00,10161,206,0.002939433,0.032249822
577238,5/3/18 0:00,10141,206,0.003899781,0.033180474
